lng_wgs84,lat_wgs84,value
118.95142035309388,32.14003050732619,10
118.9317921129329,32.14889256765648,3
119.0105469739972,32.161032333392995,1
118.96659204059668,32.13178785298672,2
118.95585674722216,32.09344277262353,7
118.92821468976568,32.106796996280806,2
118.9147622749427,32.08301380127046,1
118.9532009356862,32.11635435725412,6
118.91207668173648,32.09449625683504,53
119.00786689198232,32.14045575520921,1
118.90669275846558,32.10523905348306,9
118.95140967648015,32.153787294761734,1
118.91478442058904,32.11055489882673,7
118.92822661745264,32.12668214146532,3
118.93178852168316,32.10683907145554,7
118.981798202048,32.150861455026195,2
118.90040240056514,32.124428407356525,8
118.9719504779748,32.145560914328115,1
118.9317990686725,32.12213611210704,20
118.98628676436806,32.147751766984285,9
118.9522898914358,32.09339190368822,2
118.91566167182788,32.0868386075888,1
118.92552802779848,32.10218146911437,9
118.93358384745062,32.11986583888924,3
118.9943568158867,32.16213653669551,1
118.90580653596444,32.12819126498421,3
118.95318474347071,32.09723047316224,3
118.9952549139203,32.16288326313078,3
118.93535329526,32.100003700617485,1
118.93446635430362,32.10611069447986,1
118.9183597388766,32.09678719165337,5
118.9282258164298,32.12362346420827,8
118.93535469716876,32.10153374053118,1
118.91837206654814,32.1105569905426,17
118.91209448367232,32.11515049992308,6
118.902204772363,32.12593524122364,2
118.92285160655184,32.111341092179885,6
118.9594491405274,32.12790650486603,4
118.91835338491434,32.16712439531604,1
118.91658371166724,32.11743820060684,3
118.99437610887644,32.14073893997036,1
118.91567911200084,32.10749456459815,3
118.99797354647414,32.12231830544319,3
118.92821858065253,32.1113865873776,5
118.90310091980604,32.11598314098086,7
118.9291146420491,32.11445582342461,5
118.99078410698996,32.12780742313155,2
118.96120372846664,32.08432395956938,1
118.92463131794185,32.09987912844665,3
118.93267386165068,32.09843581375172,5
118.92551335882123,32.08305497850795,1
118.94695642384052,32.11090161390881,2
118.92104112225732,32.08838083029452,1
118.99796775401876,32.14754628572992,3
118.92553888642902,32.145003596348346,1
118.92462529661836,32.09299369383099,2
118.91208704468411,32.10597156924224,1
118.9898853317534,32.135467906293414,2
118.89768313456844,32.10304999742611,4
118.91746517143572,32.15948225223048,1
118.96927090621767,32.14020725436334,1
118.97911672305553,32.12106996301578,2
118.90129831216888,32.11447481819251,4
118.91656642294612,32.09678464364971,8
118.91207049321798,32.086080449244164,1
118.92017098944824,32.120505383780326,9
119.007860921242,32.1488630231588,2
118.9282077141828,32.099147007510325,2
118.95498434580492,32.116379822592194,6
118.92731102776268,32.09607769467545,2
118.91476820919206,32.09219474254645,2
118.92375363748948,32.12281922296244,2
118.92908960883916,32.08309031897252,1
118.92016437318266,32.11056250290166,2
118.93269332831105,32.13438162783066,3
118.91207145012356,32.08761061095824,20
118.90489087023415,32.10296046765278,1
118.99976302766406,32.15132989901068,1
118.90668924941842,32.10141406802997,13
118.93180066058844,32.128253464232486,5
118.94607115380772,32.12006489460504,6
118.97910516637916,32.15470519571579,3
118.93626180906244,32.120669563108144,8
118.94426891404648,32.162076059227665,1
118.99345714307184,32.16291752146959,2
118.94161371598156,32.13986940070047,7
118.91208425526428,32.10291162670491,12
118.90490492361552,32.1220824330777,6
118.98806939663008,32.16071659459848,1
118.95407317975344,32.09341812194156,1
118.89949962375088,32.1206168706965,2
118.9165774742876,32.10902459823692,2
118.91117709673864,32.092969730269054,8
118.98628113825166,32.15386539114772,5
118.8985933486781,32.11298124200371,3
118.9264387348691,32.12819370283461,8
118.94339532601524,32.11772573733152,2
118.93177750388436,32.094598805689685,2
118.98628797664296,32.14622324041521,1
118.92822089655112,32.114446105150435,20
118.9129930584138,32.11591248174399,3
118.9282252460896,32.122094039207084,5
118.9102990922316,32.117452917413665,5
118.99077153400052,32.10639271252588,1
118.9084943227201,32.10828522377484,15
