lng_wgs84,lat_wgs84,value
118.9183696352642,32.15184261419036,1
118.93001253758408,32.12211402584952,10
118.95764005690518,32.09270053681671,3
118.99527269203722,32.144543291887494,1
118.9344540015677,32.164975663751264,1
118.97463767879846,32.11956287485316,2
118.96391209744635,32.12718340288731,4
118.90217574184308,32.08615863294733,1
118.95319934501818,32.11405980804828,4
118.9282112230557,32.10297209158076,5
118.93356669843875,32.09844801990189,1
118.9478557085023,32.13691583143633,1
118.96837918089513,32.12797251523581,2
118.97643147371578,32.130261837809115,3
118.92462881712984,32.16104383571831,1
118.99346992189948,32.15069156071539,1
118.97732703728175,32.12872815426951,2
118.90758135591147,32.09299140320726,1
118.98269206412876,32.15390904426801,1
118.939824764458,32.11231271198344,2
118.93001148286268,32.1198197839122,7
118.95585385658909,32.08961741739828,2
118.89859602069002,32.11680549783032,1
118.98717567410888,32.15690934216575,1
118.9514015677456,32.097203570344355,1
118.93358651457817,32.13210029580753,8
118.91027980473696,32.094504192857386,2
118.94874716005366,32.136930398576425,1
118.9085052480238,32.131228050970954,1
118.92999813210004,32.15651217422979,4
118.9210445684568,32.09297126887757,3
118.99347918725954,32.13616937193083,4
118.9075969554468,32.110586497634365,2
118.91565957020536,32.083013198347665,1
118.99616542447212,32.107822645927165,1
118.907578437073,32.089166040415215,3
118.95587665466684,32.11715676047166,1
118.96033460093126,32.11338565815047,2
118.95498383529647,32.11561498487353,1
118.91837993576928,32.12355877893435,2
118.91388426860809,32.10749652541234,1
118.95495920044108,32.085014827713785,2
118.93537171105284,32.13212591099243,8
118.91657340494524,32.10443483711502,7
118.91477625966688,32.10137528947538,1
118.92732207987856,32.10831775483125,3
118.93180028131172,32.12595956661173,2
118.92106802045484,32.123568139455216,3
118.93983013008544,32.120725782753006,1
118.89677779659029,32.099238402807494,3
118.91657270510154,32.10366984755639,8
118.9898530639112,32.075040463804534,1
118.99434594000662,32.07496053567996,1
118.97284918176264,32.12262526187988,2
118.99167465508872,32.148431401713616,3
118.98808518314812,32.143904514722735,2
118.95319206057266,32.15457834856116,1
118.9076040118476,32.138879289853946,1
118.98449795450576,32.1378385914675,1
119.00604849019192,32.16189207540604,2
118.9648043640442,32.1371287887503,1
118.9728481437624,32.12033102251941,3
118.92016406814508,32.14955553928113,2
118.9102817973832,32.09679935476271,4
118.90398057095608,32.09149399569501,1
118.9827050605657,32.13250765168748,1
118.95319304900865,32.10641060559728,1
118.90310354847762,32.120571908619326,1
118.9549816054272,32.11255551608078,2
118.9513934553466,32.086492618666426,1
118.9433831725901,32.156712490120604,3
118.94070570925687,32.15896031861467,3
118.93179673357784,32.14277835812881,1
118.93357019341737,32.1022731338022,1
118.9317987433356,32.12137137860446,1
118.96212610946723,32.125639386729894,1
118.91298020057654,32.100613736708574,3
118.92463537311504,32.154931026550365,2
118.97464075541052,32.13026842451675,5
118.98626512044235,32.08657073964854,1
118.92642520548608,32.10524936807015,3
118.92285445983045,32.11516546143413,3
118.9451762034775,32.146043683637984,2
118.8904521373257,32.08863198090829,2
118.90129217678076,32.152700185299004,1
118.93446635430362,32.10611069447986,1
118.91298646389806,32.10749863394212,3
118.91027361588073,32.08608838468595,1
118.996158531342,32.10017274582076,1
118.91299304809355,32.14420160794784,2
118.98180423066884,32.14321881354642,1
118.95944886555054,32.12637722579005,2
118.9880759281208,32.15460370687242,3
119.00247160401568,32.12528197287004,1
118.98180815319,32.13328130944217,1
118.9398055466656,32.16658629424382,1
118.89225614288188,32.08630544542744,1
118.99078410698996,32.12780742313155,1
118.98808978466818,32.13014448783863,1
118.94515958227196,32.1628550620816,1
118.99078066217196,32.14233259745932,1
118.90307896120753,32.08997363741795,4
118.9540687730824,32.08729753203213,1
118.92999852027091,32.10299207970536,1
118.91208425526428,32.10291162670491,2
118.94516703738906,32.155978257422,1
118.89497436203492,32.10003165133333,2
118.933582570725,32.11757147624317,2
118.9317864568172,32.10454415290458,3
118.90488265370696,32.09378003336692,1
