lng_wgs84,lat_wgs84,value
119.00156956617523,32.14135608700766,1
118.9246223820983,32.089168333721275,5
118.92462656705928,32.094523819147234,1
118.9773248215692,32.12108132806728,1
118.986282645614,32.15233705324037,9
118.93088497760276,32.09535256936191,2
118.92014756973828,32.09143728122939,1
118.90668924941842,32.10141406802997,2
118.99257621215496,32.1445940365943,1
118.91479309726708,32.1266153669029,3
118.95318212981408,32.09417025575719,2
118.9540663548904,32.082707046516795,1
118.98717806462597,32.154616942022415,7
119.004261948572,32.149704937724,3
118.97016653630916,32.124918445817315,1
119.00696647121836,32.14200378147654,4
118.89497159896244,32.09697149829409,1
118.95141672532894,32.1147977681304,1
118.9156876145873,32.1411402199578,1
118.94070865212872,32.10314791611929,1
118.92464976196088,32.1281784875972,4
118.989882790622,32.14158323191654,4
118.96837446387728,32.11650154753721,1
118.92464584649912,32.142703381427154,1
118.99527269203722,32.144543291887494,1
118.90667889404848,32.089173222697234,1
118.93088184287024,32.091527250520194,1
119.00336435623667,32.147431727804104,1
118.9943568158867,32.16213653669551,1
118.93000525715712,32.110641667931965,1
118.99346920774376,32.15145575735934,2
118.94250265166022,32.144470303828264,1
118.97910516637916,32.15470519571579,1
118.94338438093756,32.103957401009765,2
118.99257049512254,32.15147224327206,2
118.9093927152894,32.10751449306642,1
118.98091161829144,32.13252516746227,2
118.97911706909412,32.12183470948458,2
118.93534818981522,32.16346057709705,2
118.99797243757764,32.14066749493828,2
118.95406925733457,32.088062611335424,1
118.97106058786773,32.12415485826232,2
118.9219413782888,32.09450595993115,1
118.93713193544984,32.09314528383452,4
118.98898156016804,32.14618355853935,2
118.98718829055638,32.14238909022496,3
118.97195384247496,32.121096267467166,1
118.90848128893673,32.09374997876102,5
118.9505222906246,32.11095944228602,2
118.93269328013244,32.12597132978008,1
118.98719027964457,32.122511186543136,1
118.94605894610292,32.10400219825074,4
118.98180815319,32.13328130944217,2
118.95051628549696,32.104074857289575,1
118.93537171105284,32.13212591099243,3
118.90580653596444,32.12819126498421,1
118.9773183692439,32.14936726012961,1
118.94071004860672,32.10467790088955,3
118.9692729765368,32.13409169419832,2
118.89859602069002,32.11680549783032,1
118.9201569211161,32.102147906861084,1
118.9335729886108,32.10533310377088,4
118.9800141688688,32.13711973225899,1
118.94428920288968,32.12232928650036,1
118.91927734610404,32.12967828657748,1
118.9612054347955,32.08738428225597,8
118.93090758939852,32.12977136248971,6
118.92196458432112,32.12816063202098,4
118.94873287158896,32.15603727497599,1
118.9800133126089,32.12182785288068,11
118.95765756594848,32.14776098009354,1
118.90399133660642,32.10373463133901,3
118.94250664452872,32.13682658010015,1
118.8967813108826,32.103063492515695,3
118.91837747527671,32.118205548002656,1
118.95495810096382,32.082719584225856,3
118.92821858065253,32.1113865873776,2
118.93001253758408,32.12211402584952,17
118.97553570873902,32.13408824366076,2
118.93267601888122,32.158074242801284,1
118.96388690769956,32.09199777541902,1
118.99347918725954,32.13616937193083,8
118.91028386298038,32.099094475970674,1
118.96659161171182,32.1264356372781,1
118.99078191580324,32.14003950256736,3
118.94249903806832,32.149055882780594,2
118.89950157574027,32.13438010944206,1
118.91118312616632,32.099855169239255,1
118.96210554317986,32.16156330623051,1
118.95142035309388,32.14003050732619,2
118.90490662893474,32.12972897920324,1
118.98539584624731,32.12482984994032,7
118.95674425511277,32.087333841203034,4
118.90307896120753,32.08997363741795,2
118.9210680984442,32.13656587046959,1
118.95319934501818,32.11405980804828,1
118.95141917266524,32.11862189441934,2
118.90939879468996,32.11516350302761,2
118.986264682836,32.08580565932116,3
118.8994936250633,32.11143889064388,1
118.98538923236484,32.14776371406449,1
118.96658812115577,32.118023585963314,1
118.93358630848785,32.13362933558122,6
118.95051087259554,32.16065042633385,4
118.94248744123485,32.16051806216963,1
118.9531937275435,32.107175569288444,3
118.91927458349014,32.11973749931396,1
118.91658371166724,32.11743820060684,3
118.89496438018996,32.08779068476293,6
118.90310560375224,32.1266894951008,3
118.90490303434125,32.11825862616217,5
