lng_wgs84,lat_wgs84,value
118.95765354664294,32.10800093222082,1
118.95142207527005,32.1354439264464,2
118.89317033977063,32.1008263227727,3
118.89950094632708,32.13667351060868,1
118.92463894116128,32.1082939919662,3
118.9371338539139,32.09544046525436,1
118.9076059262502,32.12894082279694,1
118.899477410537,32.09307888239198,2
118.994370638363,32.11168231547852,1
118.9111859427246,32.10291522672929,1
118.93089668493916,32.10835768064398,1
118.99977219857098,32.12228081676045,4
118.9585476090732,32.11030639752803,4
118.9076028551741,32.141172425827726,1
118.9299973199474,32.15727628787406,7
118.92195750324184,32.1128656060401,7
118.97285082485556,32.13027179880044,17
118.9916726411196,32.10943699575575,1
118.9844982292009,32.13707415399776,2
118.9898853317534,32.135467906293414,2
118.9112002964888,32.12280190765645,2
118.91029170291792,32.15185478315233,1
118.908504376772,32.12434649169331,2
118.9648052778466,32.127954371597504,10
118.92821322676724,32.1541997899332,6
118.94250317235876,32.143705994811754,2
118.94960787621577,32.08110898376189,1
118.98628113825166,32.15386539114772,11
118.9084762100233,32.086864312938665,4
118.97284805601797,32.14097444944628,4
118.9594491405274,32.12790650486603,4
118.9827040477716,32.13709458982441,2
118.94516377050196,32.159034696225326,3
118.93981332449157,32.09930824334878,1
118.97016297247086,32.11727091982909,1
118.89949594511434,32.114498411922355,3
118.92999431957548,32.09840196138283,1
118.93001421328692,32.131289699218144,4
118.92195173199956,32.105981266887206,5
118.9282245683132,32.12056455820504,28
118.9433831725901,32.156712490120604,8
118.89949641988208,32.14508152381556,4
118.95765733820748,32.11259045779606,5
118.93269368330874,32.13208809078266,18
118.9692729765368,32.13409169419832,2
118.9237542241705,32.13581720690964,1
119.0024671416888,32.14439405863476,1
118.914777669246,32.10290530494467,8
119.00335949917238,32.152781189355004,1
118.91476820919206,32.09219474254645,1
118.928208390007,32.158784501652505,2
118.900400527256,32.11984004615253,1
118.90939875484344,32.14498176360882,1
118.90127855903218,32.091525151526014,9
118.8976689338084,32.08545372821601,5
118.9451815241637,32.12463834554491,4
118.92285978156949,32.12740128172074,4
118.95408449781144,32.15382712432756,1
118.906677363775,32.086877984230995,1
118.91029861874132,32.11668810331406,6
118.92193830762147,32.09068062466752,1
118.95676556613188,32.14774980865594,1
118.98629376288535,32.134757534345404,1
118.98628337666952,32.15157286794105,7
118.9048802225539,32.09071975704217,9
118.9460676834874,32.14605858834058,1
118.98987913723664,32.14693340029978,2
118.9916498804204,32.07577503425022,1
118.93804823293227,32.12681475662183,3
118.96391231179096,32.12871265229043,3
118.99257049512254,32.15147224327206,10
118.8985714948168,32.08697084671596,29
118.96209597777528,32.083567208677074,1
118.92642589489836,32.153417948136564,3
118.89497717707044,32.10309171098027,5
118.95942060690524,32.08736578683964,10
118.94873366704888,32.15527314223249,3
118.9827045164694,32.12562623261795,2
118.94963860145889,32.123947054213644,3
118.97374301149635,32.1203297369601,1
118.90488597085805,32.097605303040545,21
118.9826994758132,32.14550261124808,4
118.92641686492648,32.09606914772255,1
119.00426328360784,32.14817648549824,5
118.90580433024736,32.13965872794113,1
118.92016437318266,32.11056250290166,13
118.97016719946735,32.12797706211854,8
118.95317709761876,32.08728460233213,8
118.92015972284968,32.1052078789103,7
118.92284073022066,32.09910150905567,3
118.91746320763691,32.09678554403776,4
118.93983238777814,32.12837261414097,3
118.92105687791832,32.106741666779,9
119.01145054271572,32.1571933492617,2
118.92195631034858,32.11133582419348,7
119.00065623760231,32.15742403016692,1
118.94874378747934,32.11704983299305,3
118.95674425511277,32.087333841203034,11
118.97464072462948,32.129503837147766,5
118.9282049801132,32.0960868390681,1
118.92463915193916,32.151110212008454,1
118.95676703208252,32.114873904870954,2
118.91478314196846,32.10902505321567,5
118.89677125268598,32.09158785104104,8
118.9701617109071,32.14555949962359,1
118.96391039612428,32.13941572025221,2
118.891358372437,32.09320666651168,8
118.9210677483766,32.12280343389548,7
118.93981194721292,32.09777816971346,3
118.97732444998036,32.1203165679799,1
118.96480004685404,32.115718565707326,2
118.97106136651024,32.134094683234686,16
118.98446979606256,32.085828877095125,1
118.9165761505798,32.1074947136071,3
118.96299646303966,32.09505101069905,1
118.94605964194815,32.10476718668579,17
118.98629336411652,32.13628648369875,7
118.9040043597486,32.121326865792966,1
118.91836390816948,32.101377382754315,8
118.92195441370656,32.109041071970225,2
118.9433990059958,32.12690244060992,1
118.99615922637328,32.100937767608926,2
118.91120121608007,32.12586064403147,1
118.93357793832185,32.14891653603034,4
118.9898765445916,32.14999035359022,5
118.99617447674687,32.13993951969948,1
118.9425017108363,32.11465149804175,1
118.988089753779,32.129379900458474,3
118.95588079217556,32.133979424740374,4
118.92642451069824,32.10448438673034,5
118.98001116681964,32.143234825377206,3
118.98270277294812,32.14015225162208,2
118.94782523004534,32.08184511164034,3
118.8931606976488,32.089350489387165,12
119.0024717935234,32.13445692969296,1
118.98449695455874,32.14013181583934,5
118.91478181807334,32.10749516845942,2
118.99167043012493,32.15301661827398,4
118.98180423066884,32.14321881354642,1
118.8913544182734,32.08785114294284,5
118.99258047583858,32.13618585798785,1
118.9415932591395,32.16279541789671,2
118.95674865858176,32.093454430574404,3
118.99167465508872,32.148431401713616,3
118.96658969647532,32.14019699480337,1
118.91566033865072,32.08454336264658,1
118.9737437293846,32.121859243582215,7
118.9058046876881,32.138894334873136,1
118.9120999785998,32.1289155445807,1
118.94606892206473,32.116240894241535,1
118.9353711254228,32.12524448828644,1
118.8949696076123,32.09467633494517,1
119.00427071526374,32.13518248846619,1
118.92999972919183,32.154983919029334,4
118.9737452358766,32.12644742741262,10
118.96209903673488,32.088922769588514,2
118.93714639160152,32.150497590053135,1
118.8931587026201,32.08629016828291,2
118.99346216919422,32.15833305484118,1
118.96123062996485,32.11874846687827,3
118.96120453462773,32.085854121684235,2
118.949633720104,32.11476970194002,15
118.95674991905835,32.0949845537499,3
118.9057766728389,32.085355681252295,1
118.95853404028524,32.09500638382595,6
118.92016243871544,32.10826772021234,10
118.98716281794016,32.08655813720247,1
118.95587972749298,32.13780176083413,2
118.95586759898804,32.10568321231174,2
118.91119810691237,32.11821338143137,2
118.91925468061446,32.09525947776743,3
