lng_wgs84,lat_wgs84,value
118.95231396484002,32.13392856029777,1
118.90128372174068,32.09764562549062,4
118.96927219648391,32.12415186910858,1
118.98716281794016,32.08655813720247,1
118.90400639132172,32.129738146045895,2
119.00427070676956,32.12524304920783,1
118.90668854500584,32.100649050077955,16
118.95944167252745,32.11261122927312,3
118.91567778738732,32.15336825430002,1
118.927332996297,32.12973143925743,6
118.9273256456492,32.14731287659314,1
118.9255180999776,32.09070577397914,1
118.9246259254585,32.09375875812253,2
118.92999972919183,32.154983919029334,5
118.91208704468411,32.10597156924224,2
118.93983114568996,32.13754685321266,3
118.95318341574168,32.09570037226207,3
118.90129064790416,32.15422849855224,1
118.98180484168896,32.11875277425101,2
118.99347686209698,32.14152023051313,4
118.89496389134288,32.08702560389432,5
118.91478892005593,32.14343383299289,2
118.92554357691156,32.12436253912536,3
118.9335729886108,32.10533310377088,7
118.93534569352283,32.1657526965414,1
118.93535610219774,32.103063754412844,1
118.89950184236233,32.13285109996679,1
118.99167465508872,32.148431401713616,5
118.91478314196846,32.10902505321567,13
118.92285134923796,32.14880500159324,1
118.9791127808176,32.14629889264444,2
118.95766497090844,32.13170867120672,1
118.92285998841449,32.13045966306882,2
118.98091062749722,32.124114382152285,12
118.92104583959224,32.0945013944467,4
118.9818052621164,32.11951756093934,1
119.00426999016416,32.12294897808932,3
118.92822694399868,32.12974058245831,13
118.92017098944824,32.120505383780326,10
118.92375363748948,32.12281922296244,4
118.92283866685553,32.0968063892257,4
119.00426898906846,32.139769070592415,1
118.9111859427246,32.10291522672929,1
118.92195807500232,32.11363048019789,3
118.89586512399396,32.085481136911014,4
118.98718316699576,32.14926764093339,9
118.9282258164298,32.12362346420827,8
118.89135392971735,32.087086061998974,1
118.92374889840656,32.14575395890583,1
118.9549577863872,32.081954503624495,5
118.9505222906246,32.11095944228602,7
118.9093927152894,32.10751449306642,8
118.93981194721292,32.09777816971346,3
118.94517435982544,32.14833645330509,1
118.92822686789366,32.13203425547107,3
118.949633720104,32.11476970194002,15
118.94785592390812,32.12468279553681,3
118.99437610887644,32.14073893997036,1
118.9112002964888,32.12280190765645,7
118.98629336411652,32.13628648369875,7
118.97732666819164,32.134844552414464,2
118.9514210396962,32.12244569588077,1
118.9514216198898,32.13697284587216,3
118.912079356243,32.097556463850765,2
118.9210478305538,32.0967965552136,2
118.92641686492648,32.09606914772255,1
118.89857302417742,32.08926608577707,5
118.98897905080308,32.14924056154169,8
118.91657059294702,32.10137483515085,4
118.9255444433812,32.131244097006764,1
118.93269368330874,32.13208809078266,13
118.93178852168316,32.10683907145554,4
118.94605894610292,32.10400219825074,11
118.91027361588073,32.08608838468595,4
118.90939825901644,32.11439865187246,1
118.9889857895532,32.13930452225159,3
118.95495844194636,32.08348466522885,36
118.98808914069468,32.13549617864601,3
118.90760463951374,32.13735045972252,1
118.9898765445916,32.14999035359022,4
118.94518131496612,32.13687138188425,6
118.9620995608567,32.08968784631912,2
118.9210630923354,32.11439077817409,1
118.90668244259189,32.09376365051361,3
118.95585333163028,32.08885234052887,3
118.89226431462328,32.0970164224189,1
118.9264387348691,32.12819370283461,6
118.96658640192696,32.14554735363258,1
118.90848392415664,32.096810202426816,7
118.98270277294812,32.14015225162208,3
118.93001108064632,32.1190550094404,18
118.90310091980604,32.11598314098086,7
118.98359938253492,32.140906769846254,2
118.94607115380772,32.12006489460504,2
119.00517046386908,32.12598821127372,4
118.95318610357836,32.09876055591686,1
118.98715926904306,32.07737718815281,1
118.91209952815454,32.12585704328667,3
118.94159969619736,32.102397647225885,10
118.91836741526215,32.10520236609641,1
118.95229866913726,32.10333738078177,1
118.9469653370944,32.130020504362975,2
118.97643129037948,32.127968030908235,6
118.96301947173336,32.12947023315024,3
118.90488329619616,32.09454509506053,1
